"interview__key","y5_hhid","sourceid","ag12a_01_1","ag12a_01_2","ag12a_01_3","ag12a_01_4","ag12a_01_5","ag12a_01_6","ag12a_01_7","ag12a_01_8","ag12a_02","ag12a_03_1","ag12a_03_2","ag12a_03_3","ag12a_03_4","ag12a_04","ag12a_05","ag12a_06","ag12a_07"
"59-62-66-41","1420-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-62-66-41","1420-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-62-66-41","1420-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-62-66-41","1420-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-62-66-41","1420-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-75-13-74","1421-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-75-13-74","1421-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-75-13-74","1421-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-75-13-74","1421-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-75-13-74","1421-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-53-60-99","1425-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-53-60-99","1425-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-53-60-99","1425-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-53-60-99","1425-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-53-60-99","1425-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-80-85-68","1426-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-80-85-68","1426-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-80-85-68","1426-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-80-85-68","1426-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-80-85-68","1426-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-27-56-40","1439-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-27-56-40","1439-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-27-56-40","1439-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-27-56-40","1439-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-27-56-40","1439-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-50-93-44","1462-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-50-93-44","1462-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-50-93-44","1462-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-50-93-44","1462-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-50-93-44","1462-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"20-57-87-38","1499-001-01",1,2,2,2,2,2,2,,2,2,,,,,,,,
"20-57-87-38","1499-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"20-57-87-38","1499-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"20-57-87-38","1499-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"20-57-87-38","1499-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-62-97-48","1517-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-62-97-48","1517-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-62-97-48","1517-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-62-97-48","1517-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-62-97-48","1517-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-70-97-65","1519-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-70-97-65","1519-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-70-97-65","1519-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-70-97-65","1519-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-70-97-65","1519-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-84-66-99","1534-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-84-66-99","1534-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-84-66-99","1534-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-84-66-99","1534-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-84-66-99","1534-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"30-18-08-81","1536-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"30-18-08-81","1536-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"30-18-08-81","1536-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"30-18-08-81","1536-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"30-18-08-81","1536-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-91-41-19","1541-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-91-41-19","1541-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-91-41-19","1541-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-91-41-19","1541-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-91-41-19","1541-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-33-05-95","1551-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-33-05-95","1551-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-33-05-95","1551-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-33-05-95","1551-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-33-05-95","1551-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-10-30-26","1552-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-10-30-26","1552-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-10-30-26","1552-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-10-30-26","1552-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"35-10-30-26","1552-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-78-78-83","1554-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-78-78-83","1554-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-78-78-83","1554-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-78-78-83","1554-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-78-78-83","1554-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-28-96-80","1555-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-28-96-80","1555-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-28-96-80","1555-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-28-96-80","1555-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-28-96-80","1555-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"98-95-18-17","1556-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"98-95-18-17","1556-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"98-95-18-17","1556-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"98-95-18-17","1556-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"98-95-18-17","1556-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"87-14-18-77","1557-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"87-14-18-77","1557-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"87-14-18-77","1557-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"87-14-18-77","1557-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"87-14-18-77","1557-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-54-14-55","1559-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-54-14-55","1559-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-54-14-55","1559-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-54-14-55","1559-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-54-14-55","1559-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-27-91-78","1572-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-27-91-78","1572-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-27-91-78","1572-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-27-91-78","1572-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"47-27-91-78","1572-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"28-18-07-54","1573-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"28-18-07-54","1573-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"28-18-07-54","1573-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"28-18-07-54","1573-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"28-18-07-54","1573-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-89-22-61","1589-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-89-22-61","1589-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-89-22-61","1589-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-89-22-61","1589-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-89-22-61","1589-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-09-12-51","1592-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-09-12-51","1592-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-09-12-51","1592-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-09-12-51","1592-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"72-09-12-51","1592-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-44-95-55","1594-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-44-95-55","1594-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-44-95-55","1594-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-44-95-55","1594-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-44-95-55","1594-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-17-71-97","1596-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-17-71-97","1596-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-17-71-97","1596-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-17-71-97","1596-001-01",4,1,1,2,2,2,1,1,1,1,1,,,,1,1,50000,2
"00-17-71-97","1596-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-96-70-93","1613-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-96-70-93","1613-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-96-70-93","1613-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-96-70-93","1613-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-96-70-93","1613-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-30-52-40","1614-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-30-52-40","1614-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-30-52-40","1614-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-30-52-40","1614-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-30-52-40","1614-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"73-64-90-48","1633-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"73-64-90-48","1633-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"73-64-90-48","1633-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"73-64-90-48","1633-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"73-64-90-48","1633-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-50-31-53","1651-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-50-31-53","1651-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-50-31-53","1651-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-50-31-53","1651-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-50-31-53","1651-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-25-23-25","1704-001-05",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-25-23-25","1704-001-05",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-25-23-25","1704-001-05",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-25-23-25","1704-001-05",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"92-25-23-25","1704-001-05",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-38-66-35","1705-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-38-66-35","1705-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-38-66-35","1705-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-38-66-35","1705-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-38-66-35","1705-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-65-56-21","1707-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-65-56-21","1707-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-65-56-21","1707-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-65-56-21","1707-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-65-56-21","1707-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-06-21-60","1708-001-07",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-06-21-60","1708-001-07",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-06-21-60","1708-001-07",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-06-21-60","1708-001-07",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-06-21-60","1708-001-07",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"97-86-60-25","1709-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"97-86-60-25","1709-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"97-86-60-25","1709-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"97-86-60-25","1709-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"97-86-60-25","1709-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-97-16-08","1725-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-97-16-08","1725-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-97-16-08","1725-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-97-16-08","1725-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-97-16-08","1725-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-24-69-58","1725-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-24-69-58","1725-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-24-69-58","1725-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-24-69-58","1725-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-24-69-58","1725-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"54-10-69-38","1733-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"54-10-69-38","1733-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"54-10-69-38","1733-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"54-10-69-38","1733-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"54-10-69-38","1733-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-51-72-36","1744-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-51-72-36","1744-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-51-72-36","1744-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-51-72-36","1744-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-51-72-36","1744-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"30-07-10-44","1744-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"30-07-10-44","1744-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"30-07-10-44","1744-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"30-07-10-44","1744-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"30-07-10-44","1744-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"15-97-35-81","1745-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"15-97-35-81","1745-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"15-97-35-81","1745-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"15-97-35-81","1745-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"15-97-35-81","1745-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"99-84-02-40","1764-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"99-84-02-40","1764-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"99-84-02-40","1764-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"99-84-02-40","1764-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"99-84-02-40","1764-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"46-39-86-17","1765-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"46-39-86-17","1765-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"46-39-86-17","1765-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"46-39-86-17","1765-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"46-39-86-17","1765-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-80-90-94","1766-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-80-90-94","1766-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-80-90-94","1766-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-80-90-94","1766-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-80-90-94","1766-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-64-18-79","1768-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-64-18-79","1768-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-64-18-79","1768-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-64-18-79","1768-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-64-18-79","1768-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-34-61-71","1779-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-34-61-71","1779-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-34-61-71","1779-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-34-61-71","1779-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-34-61-71","1779-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"97-53-95-82","1780-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"97-53-95-82","1780-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"97-53-95-82","1780-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"97-53-95-82","1780-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"97-53-95-82","1780-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"41-24-27-93","1781-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"41-24-27-93","1781-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"41-24-27-93","1781-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"41-24-27-93","1781-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"41-24-27-93","1781-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-71-13-59","1782-001-03",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-71-13-59","1782-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-71-13-59","1782-001-03",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-71-13-59","1782-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-71-13-59","1782-001-03",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-69-92-64","1783-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-69-92-64","1783-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-69-92-64","1783-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-69-92-64","1783-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-69-92-64","1783-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-30-16-27","1784-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-30-16-27","1784-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-30-16-27","1784-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-30-16-27","1784-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-30-16-27","1784-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"31-80-34-98","1785-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"31-80-34-98","1785-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"31-80-34-98","1785-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"31-80-34-98","1785-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"31-80-34-98","1785-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-59-35-06","1785-001-03",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-59-35-06","1785-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-59-35-06","1785-001-03",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-59-35-06","1785-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-59-35-06","1785-001-03",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-49-19-37","1786-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-49-19-37","1786-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-49-19-37","1786-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-49-19-37","1786-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-49-19-37","1786-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"61-05-13-10","1798-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"61-05-13-10","1798-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"61-05-13-10","1798-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"61-05-13-10","1798-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"61-05-13-10","1798-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-94-16-92","1799-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-94-16-92","1799-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-94-16-92","1799-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-94-16-92","1799-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-94-16-92","1799-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-34-88-55","1800-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-34-88-55","1800-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-34-88-55","1800-001-01",3,2,2,2,2,2,,2,2,2,,,,,,,,
"96-34-88-55","1800-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-34-88-55","1800-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"55-36-84-45","1801-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"55-36-84-45","1801-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"55-36-84-45","1801-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"55-36-84-45","1801-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"55-36-84-45","1801-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-29-89-48","1801-001-04",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-29-89-48","1801-001-04",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-29-89-48","1801-001-04",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-29-89-48","1801-001-04",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-29-89-48","1801-001-04",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-08-90-56","1802-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-08-90-56","1802-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-08-90-56","1802-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-08-90-56","1802-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-08-90-56","1802-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"20-12-62-77","1803-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"20-12-62-77","1803-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"20-12-62-77","1803-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"20-12-62-77","1803-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"20-12-62-77","1803-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-69-14-70","1804-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-69-14-70","1804-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-69-14-70","1804-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-69-14-70","1804-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-69-14-70","1804-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"58-47-83-55","1805-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"58-47-83-55","1805-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"58-47-83-55","1805-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"58-47-83-55","1805-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"58-47-83-55","1805-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-79-79-57","1819-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-79-79-57","1819-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-79-79-57","1819-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-79-79-57","1819-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
