"interview__key","y5_hhid","plot_id","cropid","ag6a_02","ag6a_03","ag6a_04","ag6a_05","ag6a_06","ag6a_06a","ag6a_07_1","ag6a_07_2","ag6a_07_3","ag6a_07_4","ag6a_08_1","ag6a_08_2","ag6a_09","ag6a_10","ag6a_11"
"15-55-16-65","1876-001-02",1,74,5,2018,0,1,2,1,2020,11,2020,12,2,,20,1,3
"15-55-16-65","1876-001-02",1,76,3,2011,0,1,2,1,2020,4,2020,4,2,,20,1,3
"41-83-97-52","1877-001-02",1,71,50,2013,9,1,3,1,2020,1,2020,12,1,,480,2,
"41-83-97-52","1877-001-02",1,73,2,2008,0,1,3,1,2020,11,2021,1,1,,50,2,
"41-83-97-52","1877-001-02",1,74,5,2012,2,1,3,1,2020,11,2021,1,1,,18,2,
"41-83-97-52","1877-001-02",3,71,42,2009,12,1,3,1,2020,1,2021,1,1,,35,2,
"08-43-62-70","1893-001-01",1,70,1,2020,0,1,2,2,,,,,,,,,
"08-43-62-70","1893-001-01",1,71,55,2005,10,1,2,1,2020,1,2020,12,1,2,84,1,4
"08-43-62-70","1893-001-01",1,73,4,2015,0,1,2,2,,,,,,,,,
"30-76-58-55","1898-001-01",1,72,2,2012,0,2,,1,2019,12,2020,11,1,2,140,1,4
"18-03-93-66","1913-001-01",1,76,1,2001,0,1,2,1,2021,4,2021,6,1,2,120,2,
"72-94-88-22","1916-001-01",1,71,7,2019,0,1,2,1,2020,1,2021,7,1,,120,2,
"72-94-88-22","1916-001-01",1,72,6,2020,0,1,2,1,2020,11,2021,1,1,,400,1,4
"72-94-88-22","1916-001-01",3,71,4,2019,0,1,2,1,2020,1,2021,8,1,,60,2,
"72-94-88-22","1916-001-01",3,76,2,1900,0,1,2,1,2020,4,2020,6,1,,300,2,
"41-59-30-52","1917-001-01",1,74,1,2020,1,2,,2,,,,,,,,,
"41-59-30-52","1917-001-01",1,998,1,2008,1,2,,1,2021,6,2021,8,1,,10,2,
"51-16-84-33","1932-001-01",1,73,3,2009,0,1,2,1,2020,12,2021,1,1,2,150,1,5
"51-16-84-33","1932-001-01",1,76,1,1900,0,1,2,1,2021,3,2021,4,1,2,60,1,5
"51-16-84-33","1932-001-01",1,79,1,2013,0,1,2,1,2021,3,2021,5,1,2,40,2,
"53-04-56-80","1932-001-02",1,71,6,2020,0,1,2,1,2021,1,2021,12,1,,34,2,
"55-83-06-85","1932-001-04",1,72,1,2018,0,2,,2,,,,,,,,,
"55-83-06-85","1932-001-04",1,73,3,2015,0,2,,2,,,,,,,,,
"55-83-06-85","1932-001-04",3,73,1,2016,0,2,,1,2020,12,2021,1,1,,80,2,
"04-39-71-36","1932-001-08",1,71,8,2020,0,1,2,2,,,,,,,,,
"04-39-71-36","1932-001-08",1,74,1,2021,1,1,2,2,,,,,,,,,
"41-12-45-18","1933-001-01",3,73,2,1900,0,2,,1,2020,11,2021,1,1,2,150,2,
"66-14-94-18","1935-001-01",1,72,10,2020,0,1,2,2,,,,,,,,,
"66-14-94-18","1935-001-01",1,73,2,1900,1,1,2,1,2020,11,2020,12,1,,200,2,
"66-14-94-18","1935-001-01",1,74,2,1900,0,1,2,1,2020,12,2021,7,1,,60,2,
"66-14-94-18","1935-001-01",1,80,2,1900,1,1,2,1,2021,1,2021,10,1,,40,2,
"66-14-94-18","1935-001-01",2,73,2,2007,0,1,2,1,2020,11,2020,12,1,,50,1,1
"28-72-49-68","1935-001-06",1,74,2,2020,0,2,,2,,,,,,,,,
"28-72-49-68","1935-001-06",2,73,1,2019,0,2,,2,,,,,,,,,
"56-51-57-98","1936-001-01",1,73,3,2019,0,1,2,1,2020,12,2021,1,1,,960,2,
"56-51-57-98","1936-001-01",2,73,1,2012,0,1,2,1,2020,12,2021,1,1,,120,2,
"58-41-33-74","1936-001-02",1,71,2,2021,2,1,2,2,,,,,,,,,
"58-41-33-74","1936-001-02",1,73,1,2014,0,1,2,1,2020,12,2021,1,1,2,120,2,
"58-41-33-74","1936-001-02",1,80,1,2014,0,1,2,1,2020,10,2020,12,1,2,18,2,
"20-27-84-75","1936-001-04",1,38,1,2016,0,1,2,1,2021,2,2021,3,1,,25,2,
"20-27-84-75","1936-001-04",1,73,2,1900,0,1,2,1,2020,12,2021,1,1,,390,2,
"20-27-84-75","1936-001-04",1,74,1,2019,0,1,2,1,2021,3,2021,9,1,,35,2,
"20-27-84-75","1936-001-04",1,76,4,2015,0,1,2,1,2021,5,2021,6,1,,75,2,
"98-18-22-89","1937-001-02",1,71,12,2018,0,1,2,1,2020,10,2021,9,2,,54,2,
"98-18-22-89","1937-001-02",1,73,3,2007,0,1,2,1,2020,11,2020,12,2,3,380,2,
"98-18-22-89","1937-001-02",1,851,1,2019,0,1,2,2,,,,,,,,,
"98-18-22-89","1937-001-02",2,72,1,2017,0,1,2,2,,,,,,,,,
"98-18-22-89","1937-001-02",2,73,3,2018,0,1,2,2,,,,,,,,,
"12-92-55-03","1938-001-01",1,70,1,2019,0,1,2,1,2021,5,2021,6,1,,2,1,5
"12-92-55-03","1938-001-01",1,71,90,2018,100,1,2,1,2021,5,2021,9,1,,390,1,5
"12-92-55-03","1938-001-01",1,72,2,2020,2,1,2,2,,,,,,,,,
"12-92-55-03","1938-001-01",1,73,1,2018,0,1,2,2,,,,,,,,,
"12-92-55-03","1938-001-01",1,74,2,2020,2,1,2,2,,,,,,,,,
"05-92-83-74","1938-001-02",1,69,1,2011,0,1,2,1,2020,12,2020,12,1,2,7,2,
"05-92-83-74","1938-001-02",1,71,500,2020,100,1,2,1,2020,12,2021,11,1,2,720,1,2
"05-92-83-74","1938-001-02",1,72,4,2010,0,1,2,1,2021,3,2021,7,1,2,450,2,
"05-92-83-74","1938-001-02",1,73,2,2009,0,1,2,1,2020,12,2021,1,1,2,120,2,
"05-92-83-74","1938-001-02",1,74,1,2009,0,1,2,1,2020,12,2021,11,1,2,25,2,
"05-92-83-74","1938-001-02",1,80,3,2016,0,1,2,1,2021,6,2021,6,1,2,20,2,
"80-22-16-23","1951-001-02",1,73,3,1900,0,2,,1,2020,12,2021,1,2,,200,1,5
"81-77-28-59","1955-001-01",2,71,21,2017,9,1,2,1,2020,1,2020,12,1,,315,2,
"81-77-28-59","1955-001-01",2,72,3,2016,0,1,2,1,2020,4,2020,5,1,,27,2,
"81-77-28-59","1955-001-01",2,74,4,2017,2,1,2,1,2020,2,2020,5,1,,11,2,
"58-50-67-67","1971-001-01",2,73,1,1986,0,2,,1,2020,12,2021,1,1,,200,1,6
"58-50-67-67","1971-001-01",2,74,3,2016,0,2,,1,2021,6,2021,11,1,,60,2,
"64-52-68-60","1972-001-01",3,71,2,2019,0,2,,1,2020,12,2021,11,1,,30,2,
"64-52-68-60","1972-001-01",3,72,2,2016,0,2,,2,,,,,,,,,
"64-52-68-60","1972-001-01",3,74,3,2020,0,2,,1,2020,12,2021,11,1,,50,2,
"64-52-68-60","1972-001-01",3,80,1,2018,0,2,,2,,,,,,,,,
"16-14-63-93","1974-001-01",2,74,1,2020,1,2,,2,,,,,,,,,
"01-58-42-07","1988-001-01",1,72,1,2014,0,2,,2,,,,,,,,,
"25-96-98-14","1988-001-07",1,71,8,1995,0,1,2,1,2020,1,2021,1,2,,50,2,
"25-96-98-14","1988-001-07",1,72,10,2010,8,1,2,1,2020,3,2020,8,2,5,60,2,
"25-96-98-14","1988-001-07",1,80,2,2016,0,1,2,1,2020,5,2020,8,2,5,20,2,
"25-96-98-14","1988-001-07",1,81,3,2020,1,1,2,1,2020,1,2021,1,3,5,20,2,
"25-96-98-14","1988-001-07",2,71,6,1995,0,1,2,1,2020,6,2021,1,2,,20,1,5
"25-96-98-14","1988-001-07",4,72,1,2018,0,1,2,2,,,,,,,,,
"08-18-13-46","1989-001-01",3,84,1,1900,1,2,,1,2020,12,2021,1,3,,20,2,
"28-97-65-63","1994-001-01",1,72,2,2015,1,2,,2,,,,,,,,,
"28-97-65-63","1994-001-01",1,73,2,2017,0,2,,2,,,,,,,,,
"28-97-65-63","1994-001-01",1,204,4,1975,0,2,,1,2019,12,2020,4,1,2,96,1,5
"28-97-65-63","1994-001-01",1,852,1,2015,0,2,,1,2020,6,2020,9,1,2,12,2,
"86-15-44-91","1994-001-03",2,70,1,2019,0,2,,1,2021,1,2021,2,1,2,160,1,5
"86-15-44-91","1994-001-03",2,72,2,2015,0,2,,1,2020,2,2020,6,1,2,40,2,
"86-15-44-91","1994-001-03",2,80,2,2010,1,2,,1,2020,5,2020,8,1,2,90,2,
"86-15-44-91","1994-001-03",2,200,3,2010,0,2,,1,2020,6,2020,7,1,2,60,2,
"86-15-44-91","1994-001-03",2,203,2,2010,0,2,,1,2020,12,2021,1,1,2,50,2,
"86-15-44-91","1994-001-03",2,852,3,2019,0,2,,2,,,,,,,,,
"86-15-44-91","1994-001-03",4,80,1,2019,0,2,,2,,,,,,,,,
"23-38-07-81","2008-001-01",4,204,1,2017,0,1,2,1,2020,5,2020,7,1,2,20,2,
"67-18-23-87","2011-001-01",8,204,1,2021,0,1,2,2,,,,,,,,,
"28-82-13-87","2014-001-01",4,84,1,2016,1,2,,1,2020,11,2021,2,1,,20,2,
"95-44-14-69","2014-001-02",2,84,1,1987,0,2,,1,2020,11,2021,1,1,2,15,2,
"62-10-06-92","2027-001-01",1,73,2,2018,0,2,,2,,,,,,,,,
"83-09-48-58","2029-001-01",1,73,6,1900,0,2,,1,2020,12,2021,2,1,2,1800,2,
"68-75-40-96","2033-001-01",5,72,3,2020,1,1,2,2,,,,,,,,,
"68-75-40-96","2033-001-01",5,73,5,2010,2,1,2,2,,,,,,,,,
"68-75-40-96","2033-001-01",5,74,3,2020,0,1,2,1,2020,6,2021,10,1,2,80,2,
"66-23-15-54","2045-001-01",1,204,3,2017,0,2,,2,,,,,,,,,
"62-61-78-73","2046-001-01",1,84,3,2017,2,1,2,1,2020,1,2020,3,1,2,60,2,
"62-61-78-73","2046-001-01",2,72,1,2016,0,1,2,1,2020,6,2020,8,1,2,120,1,5
"62-61-78-73","2046-001-01",2,84,2,2017,0,1,2,1,2020,1,2020,3,1,2,80,1,5
"62-61-78-73","2046-001-01",2,203,11,2017,0,2,,2,,,,,,,,,
"51-19-63-66","2048-001-01",1,71,45,2017,0,1,2,1,2020,1,2020,12,1,2,130,2,
"68-42-20-72","2049-001-01",2,204,1,1993,0,1,2,1,2020,2,2020,3,1,2,20,2,
"97-07-45-24","2051-001-01",1,204,2,2011,0,2,,1,2020,1,2020,2,1,5,60,2,
"71-98-45-44","2052-001-01",1,204,3,2010,0,1,2,1,2020,2,2020,3,1,,30,2,
"94-12-64-07","2064-001-01",1,71,1500,2000,50,1,2,1,2020,1,2020,12,1,,600,2,
"17-99-58-67","2065-001-01",1,70,2,2018,0,1,2,1,2020,2,2020,6,1,2,10,2,
"17-99-58-67","2065-001-01",1,71,2000,1988,100,1,2,1,2020,1,2020,12,1,2,2880,1,4
"17-99-58-67","2065-001-01",1,72,3,2018,0,1,2,1,2020,4,2020,7,1,2,300,2,
"17-99-58-67","2065-001-01",1,73,3,2010,0,1,2,1,2020,2,2020,5,1,2,400,2,
"17-99-58-67","2065-001-01",1,74,3,2020,3,1,2,1,2020,1,2020,12,1,2,100,2,
"77-92-16-67","2066-001-01",1,71,300,1994,0,1,2,1,2020,1,2020,12,1,,624,1,4
"77-92-16-67","2066-001-01",1,72,3,1994,0,1,2,1,2020,5,2020,12,1,,140,1,4
"77-92-16-67","2066-001-01",2,71,1200,1994,0,1,2,1,2020,1,2020,12,1,,12500,1,4
"66-38-93-89","2067-001-01",1,71,30,2010,0,1,2,1,2020,1,2020,12,1,2,120,1,4
"66-38-93-89","2067-001-01",2,71,50,2000,0,1,2,1,2020,1,2020,12,1,2,360,1,6
"35-93-00-79","2068-001-01",1,71,38,2012,0,1,2,1,2020,1,2020,12,1,,120,2,
"35-93-00-79","2068-001-01",1,72,3,2015,0,1,2,1,2020,11,2020,12,1,,200,2,
"35-93-00-79","2068-001-01",2,71,21,2012,0,1,2,1,2020,1,2020,12,1,,60,2,
"35-93-00-79","2068-001-01",4,71,2000,2018,150,1,2,1,2020,2,2020,12,1,2,130,1,4
"35-93-00-79","2068-001-01",4,72,3,2000,0,1,2,1,2020,10,2020,12,1,,60,2,
"35-93-00-79","2068-001-01",4,73,3,2014,0,1,2,2,,,,,,,,,
"53-91-30-09","2069-001-01",1,71,100,1993,0,1,2,1,2020,1,2020,12,1,,1400,1,6
"53-91-30-09","2069-001-01",1,72,10,2019,0,1,2,2,,,,,,,,,
"53-91-30-09","2069-001-01",2,71,50,2011,40,1,2,1,2020,1,2020,12,1,,155,2,
"98-95-98-62","2070-001-01",1,71,60,2009,0,1,2,1,2020,2,2020,12,1,2,900,1,3
"13-66-67-95","2072-001-01",1,71,350,2015,46,1,2,1,2020,1,2020,12,1,,150,1,4
"13-66-67-95","2072-001-01",1,72,2,2015,0,1,1,1,2020,6,2020,8,1,,40,2,
"13-66-67-95","2072-001-01",1,75,15,2017,5,1,2,1,2020,6,2020,9,1,,25,2,
"13-66-67-95","2072-001-01",2,73,5,2009,0,2,,1,2020,11,2021,1,1,,33,2,
"24-27-78-93","2083-001-01",1,71,60,2018,5,1,2,1,2020,11,2021,10,2,,240,1,5
"24-27-78-93","2083-001-01",1,72,3,2000,0,1,2,1,2020,11,2021,2,2,,300,1,5
"24-27-78-93","2083-001-01",1,73,5,2000,0,1,2,1,2020,12,2021,2,2,,600,1,5
"24-27-78-93","2083-001-01",1,74,1,2018,0,1,2,1,2020,11,2021,10,2,,48,1,5
"24-27-78-93","2083-001-01",1,852,2,2018,0,1,2,2,,,,,,,,,
"24-27-78-93","2083-001-01",2,71,75,2018,10,1,2,1,2020,11,2021,10,2,,300,1,5
"24-27-78-93","2083-001-01",2,72,1,2015,0,1,2,1,2020,11,2021,1,2,,120,1,5
"24-27-78-93","2083-001-01",2,73,1,2019,0,1,2,2,,,,,,,,,
"51-49-82-49","2083-001-03",1,71,4,2021,4,1,2,2,,,,,,,,,
"51-49-82-49","2083-001-03",1,73,1,1900,0,1,2,1,2020,12,2021,2,1,2,60,1,5
"73-25-52-85","2085-001-01",1,71,123,2015,0,1,2,1,2020,1,2020,12,1,2,470,2,
"73-25-52-85","2085-001-01",1,72,1,2015,0,1,2,1,2020,7,2020,11,1,2,85,2,
"73-25-52-85","2085-001-01",1,74,1,2020,1,1,2,2,,,,,,,,,
"50-36-50-82","2086-001-01",4,69,1,2017,0,2,,2,,,,,,,,,
"50-36-50-82","2086-001-01",4,72,2,2011,0,2,,1,2020,11,2021,1,1,2,180,1,3
"50-36-50-82","2086-001-01",4,73,1,1900,0,2,,2,,,,,,,,,
"50-36-50-82","2086-001-01",4,80,1,2014,0,2,,1,2021,2,2021,5,1,2,40,1,3
"29-87-29-69","2087-001-01",1,71,85,2021,85,1,1,2,,,,,,,,,
"29-87-29-69","2087-001-01",1,72,10,2020,10,1,1,2,,,,,,,,,
"29-87-29-69","2087-001-01",1,73,4,2020,4,1,1,2,,,,,,,,,
"29-87-29-69","2087-001-01",1,74,4,2021,4,1,1,2,,,,,,,,,
"29-87-29-69","2087-001-01",2,71,480,2020,50,1,1,2,,,,,,,,,
"29-87-29-69","2087-001-01",2,72,2,2020,2,1,1,2,,,,,,,,,
"29-87-29-69","2087-001-01",2,73,1,2020,1,1,1,2,,,,,,,,,
"92-24-01-44","2088-001-01",1,71,150,2012,0,1,2,1,2020,11,2021,10,1,,1300,1,5
"92-24-01-44","2088-001-01",1,72,3,2017,0,1,2,1,2021,7,2021,8,1,,420,1,5
"92-24-01-44","2088-001-01",1,73,2,2015,0,1,2,1,2021,3,2021,4,1,,130,1,5
"31-32-30-42","2089-001-01",1,71,700,2000,0,1,2,1,2020,9,2021,10,1,,1200,2,
"31-32-30-42","2089-001-01",1,72,3,2004,0,1,2,1,2020,9,2021,10,1,,300,2,
"31-32-30-42","2089-001-01",1,73,1,1996,0,1,2,1,2020,9,2021,10,1,,120,2,
"31-32-30-42","2089-001-01",1,74,2,2020,2,1,2,2,,,,,,,,,
"31-32-30-42","2089-001-01",1,80,1,2000,0,1,2,1,2020,9,2021,10,1,,20,2,
"31-32-30-42","2089-001-01",1,81,3,2020,3,1,2,1,2020,9,2021,10,1,,3,2,
"31-32-30-42","2089-001-01",1,205,1,2002,0,1,2,1,2020,9,2021,10,1,,5,2,
"31-32-30-42","2089-001-01",1,851,1,2020,1,1,2,2,,,,,,,,,
"52-18-39-52","2090-001-01",3,71,100,2019,0,1,2,1,2020,11,2021,10,2,,300,2,
"52-18-39-52","2090-001-01",3,76,1,2010,0,1,2,2,,,,,,,,,
"73-31-47-95","2102-001-01",1,71,1500,2008,20,1,2,1,2020,1,2020,12,1,,250,2,
"02-38-53-95","2103-001-01",1,71,500,1996,36,1,2,1,2020,1,2020,12,1,,1500,2,
"02-38-53-95","2103-001-01",1,72,2,2003,0,1,2,2,,,,,,,,,
"02-38-53-95","2103-001-01",1,73,8,2002,0,1,2,1,2020,12,2021,1,1,2,130,2,
"02-38-53-95","2103-001-01",1,74,4,2002,0,1,2,1,2020,2,2020,12,1,2,60,2,
"02-38-53-95","2103-001-01",1,76,2,2005,0,2,,1,2020,6,2020,9,1,2,80,2,
"02-38-53-95","2103-001-01",1,852,1,2008,0,1,2,1,2020,5,2020,10,1,2,60,2,
"34-93-93-40","2105-001-01",1,69,3,2017,3,2,,2,,,,,,,,,
"34-93-93-40","2105-001-01",1,71,420,2013,18,2,,1,2020,1,2021,1,1,,1500,2,
"34-93-93-40","2105-001-01",1,72,2,2019,2,2,,2,,,,,,,,,
"82-80-81-61","2105-001-02",1,71,380,2010,21,1,2,1,2020,1,2021,1,6,,1875,2,
"82-80-81-61","2105-001-02",1,72,2,2018,0,2,,2,,,,,,,,,
"82-80-81-61","2105-001-02",1,74,2,2016,3,2,,1,2020,1,2021,1,6,,43,2,
"99-81-48-13","2106-001-01",1,71,50,2017,10,2,,1,2020,2,2021,1,1,4,455,2,
"21-33-89-79","2107-001-01",1,69,2,2015,0,1,2,1,2020,12,2021,2,1,2,25,2,
"21-33-89-79","2107-001-01",2,75,20,2018,0,1,2,1,2020,11,2021,1,1,2,18,2,
"21-33-89-79","2107-001-01",2,80,2,2000,0,1,2,1,2020,7,2020,8,1,2,500,2,
"21-33-89-79","2107-001-01",3,75,20,2018,0,1,2,1,2020,11,2021,2,1,2,90,2,
"21-33-89-79","2107-001-01",5,72,11,1995,4,1,2,1,2020,11,2020,12,1,2,140,1,3
"21-33-89-79","2107-001-01",5,73,3,2017,0,1,2,1,2020,12,2021,1,1,2,130,1,3
"21-33-89-79","2107-001-01",6,69,4,1995,0,1,2,1,2021,1,2021,2,1,2,100,1,3
"21-33-89-79","2107-001-01",6,72,5,1995,0,1,2,1,2020,11,2021,1,1,2,280,1,3
"21-33-89-79","2107-001-01",6,73,3,1995,0,1,2,1,2020,11,2021,1,1,2,130,1,3
"21-33-89-79","2107-001-01",6,79,3,2015,0,1,2,1,2020,12,2020,12,1,2,110,2,
"21-33-89-79","2107-001-01",6,80,1,2015,0,1,2,1,2020,10,2020,11,1,2,220,1,3
"08-12-12-35","2108-001-01",1,69,2,2020,0,1,2,2,,,,,,,,,
"08-12-12-35","2108-001-01",1,71,500,2001,2,1,2,1,2020,5,2020,8,1,,300,2,
"46-01-30-67","2109-001-01",1,71,100,2015,0,1,2,1,2020,2,2021,1,1,2,780,2,
"46-01-30-67","2109-001-01",1,72,1,2018,0,1,2,2,,,,,,,,,
"46-01-30-67","2109-001-01",1,80,1,2016,0,1,2,1,2020,2,2020,4,1,2,20,2,
"46-01-30-67","2109-001-01",2,71,45,2005,0,1,2,1,2020,2,2021,1,1,2,400,2,
"89-05-97-18","2110-001-01",1,71,2000,2008,700,1,2,1,2020,10,2021,9,1,,260,2,
"89-05-97-18","2110-001-01",1,72,2,2018,0,1,2,2,,,,,,,,,
"89-05-97-18","2110-001-01",1,73,2,2018,0,1,2,2,,,,,,,,,
"89-05-97-18","2110-001-01",1,74,1,2017,0,1,2,1,2020,7,2020,12,1,,10,2,
"89-05-97-18","2110-001-01",1,75,5,2017,0,1,2,1,2020,8,2020,9,1,,8,2,
"89-05-97-18","2110-001-01",1,80,1,2019,0,1,2,2,,,,,,,,,
"19-03-71-26","2121-001-01",1,71,200,1997,50,1,2,1,2020,10,2021,9,1,,1200,2,
"19-03-71-26","2121-001-01",1,72,3,1997,0,1,2,1,2020,10,2021,9,1,,120,2,
"19-03-71-26","2121-001-01",1,73,2,2017,0,1,2,2,,,,,,,,,
"19-03-71-26","2121-001-01",1,74,1,2016,0,1,2,1,2020,10,2021,9,1,,180,2,
"19-03-71-26","2121-001-01",1,851,1,2019,0,1,2,2,,,,,,,,,
"72-87-81-32","2122-001-01",1,69,4,2018,0,1,2,2,,,,,,,,,
"72-87-81-32","2122-001-01",1,71,300,2000,25,1,1,1,2020,10,2021,9,1,2,2448,2,
"72-87-81-32","2122-001-01",1,72,2,2014,0,1,1,1,2020,10,2020,12,1,2,140,2,
"72-87-81-32","2122-001-01",1,73,3,2011,0,1,1,1,2020,11,2020,12,1,2,110,2,
"72-87-81-32","2122-001-01",1,75,6,2000,0,2,,2,,,,,,,,,
"72-87-81-32","2122-001-01",1,852,1,2008,0,2,,1,2020,12,2021,1,1,2,20,2,
"62-47-33-37","2123-001-01",1,69,1,2012,0,1,2,1,2020,5,2020,8,1,,24,2,
"62-47-33-37","2123-001-01",1,71,80,1937,10,1,2,1,2020,10,2021,9,1,,320,2,
"62-47-33-37","2123-001-01",1,72,1,2019,0,1,2,2,,,,,,,,,
"62-47-33-37","2123-001-01",1,74,1,2018,0,1,2,1,2020,10,2021,9,1,,75,1,3
"62-47-33-37","2123-001-01",1,75,5,2015,0,1,2,1,2020,10,2021,9,1,,15,2,
"46-20-06-25","2123-001-02",1,71,150,2015,10,1,2,1,2021,1,2021,9,1,2,50,2,
"46-20-06-25","2123-001-02",1,72,1,2013,0,1,2,1,2020,12,2021,6,1,2,6,2,
"46-20-06-25","2123-001-02",1,74,1,2020,0,1,2,1,2021,9,2021,9,1,2,4,2,
"46-20-06-25","2123-001-02",1,75,10,2017,0,1,2,1,2020,11,2021,1,1,2,17,2,
"37-05-92-60","2124-001-01",1,69,1,2015,0,1,2,2,,,,,,,,,
"37-05-92-60","2124-001-01",1,71,70,2000,17,1,2,1,2020,10,2021,9,1,2,40,2,
"37-05-92-60","2124-001-01",1,72,3,2016,0,1,2,1,2020,10,2021,9,1,2,20,2,
"37-05-92-60","2124-001-01",1,73,1,2015,0,1,2,1,2020,12,2021,2,1,2,50,2,
"37-05-92-60","2124-001-01",1,75,10,2016,0,1,2,1,2020,10,2021,12,1,2,15,2,
"37-05-92-60","2124-001-01",1,79,1,2016,0,1,2,2,,,,,,,,,
"37-05-92-60","2124-001-01",2,69,3,2017,0,1,2,2,,,,,,,,,
"37-05-92-60","2124-001-01",2,71,40,2017,10,1,2,1,2020,10,2021,9,1,2,15,2,
"37-05-92-60","2124-001-01",2,73,4,2018,0,1,2,1,2020,12,2021,1,1,2,20,2,
"37-05-92-60","2124-001-01",2,79,1,2019,0,1,2,2,,,,,,,,,
"37-05-92-60","2124-001-01",2,203,2,2019,0,1,2,2,,,,,,,,,
"37-05-92-60","2124-001-01",3,71,60,2015,10,1,2,1,2020,10,2021,9,1,2,35,2,
"85-54-66-36","2125-001-01",1,69,2,2018,0,1,2,2,,,,,,,,,
"85-54-66-36","2125-001-01",1,71,150,2019,10,1,2,1,2020,10,2021,9,1,2,840,2,
"85-54-66-36","2125-001-01",1,74,2,2020,2,1,2,2,,,,,,,,,
"85-54-66-36","2125-001-01",3,69,2,1900,0,1,2,2,,,,,,,,,
"85-54-66-36","2125-001-01",3,71,30,2019,0,1,2,1,2020,10,2021,9,1,,480,2,
"85-54-66-36","2125-001-01",4,69,1,2020,0,1,2,2,,,,,,,,,
"85-54-66-36","2125-001-01",4,71,40,2021,40,1,2,2,,,,,,,,,
"85-54-66-36","2125-001-01",4,73,6,1900,0,1,2,1,2020,11,2021,1,1,,160,1,2
"35-74-58-19","2126-001-01",1,71,100,2020,10,1,2,1,2020,6,2020,9,1,2,350,2,
"35-74-58-19","2126-001-01",1,72,1,2018,0,1,2,2,,,,,,,,,
"35-74-58-19","2126-001-01",1,74,1,2020,1,1,2,2,,,,,,,,,
"35-74-58-19","2126-001-01",1,203,1,2015,0,1,2,1,2020,2,2020,3,1,2,5,2,
"94-09-90-45","2127-001-01",1,71,520,2001,100,1,2,1,2020,8,2021,9,1,2,3600,2,
"41-24-37-00","2128-001-01",1,69,1,2017,0,2,,1,2021,5,2021,5,2,,75,2,
"41-24-37-00","2128-001-01",1,71,250,2011,20,1,2,1,2020,10,2021,9,2,,1152,2,
"41-24-37-00","2128-001-01",1,72,2,2018,0,2,,2,,,,,,,,,
"41-24-37-00","2128-001-01",2,71,3,2019,0,1,1,1,2021,6,2021,7,2,,130,2,
"41-24-37-00","2128-001-01",2,73,1,2019,0,1,1,2,,,,,,,,,
"96-25-27-68","2140-001-01",1,71,120,2013,0,1,2,1,2020,8,2021,9,1,2,1200,2,
"96-25-27-68","2140-001-01",1,72,2,2012,0,1,2,1,2021,8,2021,9,1,2,50,2,
"96-25-27-68","2140-001-01",1,73,1,2010,0,1,2,1,2021,8,2021,9,1,2,60,2,
"96-25-27-68","2140-001-01",2,71,30,2012,0,1,2,1,2020,8,2021,9,1,2,2400,2,
"96-25-27-68","2140-001-01",2,72,2,2009,0,1,2,1,2020,8,2021,9,1,2,60,2,
"96-25-27-68","2140-001-01",2,79,1,2012,0,1,2,1,2020,8,2021,9,1,2,25,2,
"60-98-83-84","2141-001-01",1,69,1,2016,0,1,2,1,2020,2,2020,2,1,2,3,2,
"60-98-83-84","2141-001-01",1,71,200,2017,0,1,2,1,2020,10,2021,9,1,2,1200,1,4
"60-98-83-84","2141-001-01",1,73,2,2010,0,1,2,2,,,,,,,,,
"60-98-83-84","2141-001-01",1,79,1,2009,0,1,2,1,2020,12,2021,1,1,2,40,2,
"60-98-83-84","2141-001-01",1,852,1,2018,0,1,2,2,,,,,,,,,
"60-98-83-84","2141-001-01",2,72,1,2000,0,1,2,1,2020,12,2021,1,1,2,30,2,
"49-89-60-44","2142-001-01",1,71,500,1990,0,1,2,1,2020,10,2021,9,1,,160,2,
"49-89-60-44","2142-001-01",1,72,5,2010,0,1,2,1,2020,10,2021,9,1,,224,2,
"49-89-60-44","2142-001-01",1,73,4,2005,0,1,2,1,2020,11,2020,12,1,,520,1,2
"49-89-60-44","2142-001-01",1,76,1,2005,0,1,2,1,2020,11,2021,1,1,,195,2,
"49-89-60-44","2142-001-01",1,79,12,2005,0,1,2,1,2021,3,2021,5,1,,660,1,2
"49-89-60-44","2142-001-01",1,80,1,2015,0,1,2,1,2021,5,2021,6,1,,11,1,5
"49-89-60-44","2142-001-01",1,851,3,2011,0,1,2,1,2021,3,2021,8,1,,180,2,
"47-33-48-34","2143-001-01",1,69,1,2019,0,2,,2,,,,,,,,,
"47-33-48-34","2143-001-01",1,71,350,2021,0,1,2,1,2020,10,2021,9,1,6,1680,2,
"47-33-48-34","2143-001-01",1,72,2,2007,0,2,,1,2020,12,2021,2,1,6,80,2,
"47-33-48-34","2143-001-01",1,73,1,1999,0,2,,1,2020,12,2021,2,1,6,150,2,
"47-33-48-34","2143-001-01",1,79,1,2018,0,2,,2,,,,,,,,,
"41-90-49-08","2143-001-02",1,69,2,2015,0,2,,1,2020,10,2021,9,1,2,65,2,
"41-90-49-08","2143-001-02",1,71,50,2018,15,1,1,1,2020,10,2021,9,1,2,1080,2,
"41-90-49-08","2143-001-02",1,72,3,2009,90,2,,1,2021,5,2021,7,1,2,120,2,
