"interview__key","y5_hhid","cropid","ag5a_01","ag5a_02","ag5a_03","ag5a_04_1","ag5a_04_2","ag5a_05","ag5a_06","ag5a_07_1","ag5a_07_2","ag5a_08","ag5a_09_1","ag5a_09_2","ag5a_10_1","ag5a_10_2","ag5a_11a","ag5a_11_1","ag5a_11_2","ag5a_12","ag5a_13","ag5a_14_1","ag5a_14_2","ag5a_15","ag5a_16_1","ag5a_16_2","ag5a_17_1","ag5a_17_2","ag5a_18","ag5a_19","ag5a_20","ag5a_21","ag5a_22","ag5a_23","ag5a_24","ag5a_25","ag5a_26","ag5a_27","ag5a_28","ag5a_29","ag5a_30","ag5a_31","ag5a_32","ag5a_32a","ag5a_32b","ag5a_32c","ag5a_32d","ag5a_32e","ag5a_33","ag5a_34","ag5a_35","ag5a_36_1a","ag5a_36_1b","ag5a_36_2a","ag5a_36_2b"
"96-34-88-55","1800-001-01",34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,30,10,0,0,0,8,,,,,,
"96-34-88-55","1800-001-01",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,500,8,2,,2,2,,,,0,0,0,0,0,4,,,,,,
"96-34-88-55","1800-001-01",43,1,60,36000,9,1,60,36000,5,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,25,15,0,0,0,4,,,,,,
"55-36-84-45","1801-001-01",11,1,540,350000,16,2,540,350000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,216,0,0,0,0,4,,,,,,
"55-36-84-45","1801-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,250,4,1,1,1,2,,,,700,0,0,0,0,2,,,,,,
"42-29-89-48","1801-001-04",13,1,280,140000,16,1,280,140000,6,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,140,4,2,,1,2,,,,140,0,0,0,0,2,,,,,,
"76-08-90-56","1802-001-01",11,1,1386,595000,9,1,1386,595000,8,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,5,,,,,,
"76-08-90-56","1802-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,870,0,0,0,0,3,,,,,,
"76-08-90-56","1802-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,2,,3,2,,,,10,5,0,0,0,3,,,,,,
"20-12-62-77","1803-001-01",11,1,420,180000,9,2,420,180000,7,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,1,560,4,1,1,1,2,,,,980,140,0,0,0,1,,,,,,
"20-12-62-77","1803-001-01",41,1,1120,400000,9,2,1120,400000,8,2020,3,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,80,100,0,0,0,1,,,,,,
"11-69-14-70","1804-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,58,1,0,0,0,8,,,,,,
"11-69-14-70","1804-001-01",34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,9,1,0,0,0,8,,,,,,
"58-47-83-55","1805-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,4,2,10000,126,18,0,0,0,2,,,,,,
"58-47-83-55","1805-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,72,0,0,0,0,2,,,,,,
"58-47-83-55","1805-001-01",41,1,84,35000,9,1,84,35000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"37-48-48-04","1836-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"37-48-48-04","1836-001-01",36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"37-48-48-04","1836-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"93-76-89-48","1837-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,240,4,2,,1,2,,,,340,20,0,0,0,4,,,,,,
"93-76-89-48","1837-001-01",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,360,1,2,,1,2,,,,0,0,0,0,0,4,,,,,,
"93-76-89-48","1837-001-01",43,1,130,500000,16,1,130,500000,7,2019,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,10,10,0,0,0,4,,,,,,
"70-84-46-34","1838-001-01",43,1,90,90000,9,2,90,90000,5,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,16,6,0,0,0,2,,,,,,
"26-76-44-68","1839-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,280,0,0,12,0,5,,,,,,
"26-76-44-68","1839-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,2,,1,2,,,,48,15,0,15,0,5,,,,,,
"65-72-55-00","1840-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,60,5,0,0,0,2,,,,,,
"65-72-55-00","1840-001-01",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,0,0,2,,,,,,
"99-71-08-47","1840-001-03",11,1,624,175000,9,1,624,175000,6,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,180,60,0,216,0,5,,,,,,
"49-42-19-85","1841-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,859,5,0,0,0,4,,,,,,
"49-42-19-85","1841-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,3,15,0,0,0,4,,,,,,
"31-86-83-67","1842-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,4,2,,1,2,,,,284,16,0,0,0,5,,,,,,
"31-86-83-67","1842-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,9,20000,1,0,0,0,0,2,,,,,,
"31-86-83-67","1842-001-01",36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,4,2,,1,2,,,,40,20,0,0,0,3,,,,,,
"31-86-83-67","1842-001-01",41,1,20,30000,16,2,20,30000,5,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,20,4,2,,3,2,,,,60,20,0,0,0,5,,,,,,
"31-86-83-67","1842-001-01",43,1,120,6000,16,1,120,6000,6,2020,1,2,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,280,60,0,20,0,2,,,,,,
"49-86-16-68","1843-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,600,20,0,100,0,2,,,,,,
"49-86-16-68","1843-001-01",41,1,60,45000,9,3,60,35000,6,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,0,0,0,0,2,,,,,,
"49-86-16-68","1843-001-01",43,1,75,75000,9,3,75,75000,7,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,35,10,0,10,0,2,,,,,,
"86-98-06-33","1856-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,480,4,1,1,1,2,,,,80,40,0,0,0,5,,,,,,
"88-48-03-01","1856-001-04",11,1,432,120000,5,1,432,120000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,1,2,4,6,2000,1,418,4,1,1,1,2,,,,86,36,0,0,0,5,,,,,,
"58-38-27-14","1857-001-01",11,1,3200,1600000,9,1,3200,1600000,10,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,240,4,2,,1,2,,,,500,0,0,60,0,2,,,,,,
"58-38-27-14","1857-001-01",34,1,1000,800000,9,1,800,800000,10,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,40,4,2,,1,2,,,,100,0,0,60,0,2,,,,,,
"58-38-27-14","1857-001-01",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,30,0,0,0,0,2,,,,,,
"58-38-27-14","1857-001-01",95,1,5200,2080000,4,5,5000,2080000,4,2020,1,1,,1,,2,,,,,,,,,,,,1,180,1,4,650000,2,,,,,,1,1,7,7000000,120,0,0,80000,0,2,,,,,,
"07-82-76-34","1857-001-02",11,1,114,30000,16,2,114,30000,7,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,608,0,0,0,0,5,,,,,,
"07-82-76-34","1857-001-02",34,1,120,100000,5,1,120,100000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,90,20,0,0,0,2,,,,,,
"07-82-76-34","1857-001-02",41,1,690,350000,9,1,690,350000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,98,40,0,0,0,5,,,,,,
"66-14-13-15","1858-001-01",11,1,1620,450000,9,1,1620,450000,11,2020,3,1,,1,2,2,,,,,,,,,,,,2,,,,,1,540,4,1,1,1,2,,,,540,0,0,216,0,2,,,,,,
"66-14-13-15","1858-001-01",33,1,320,220000,9,1,320,220000,6,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,40,4,1,1,3,2,,,,0,40,0,0,0,5,,,,,,
"66-14-13-15","1858-001-01",34,1,150,120000,9,1,150,120000,11,2020,1,2,3,1,3,2,,,,,,,,,,,,2,,,,,1,20,4,2,,1,2,,,,30,0,0,0,0,8,,,,,,
"66-14-13-15","1858-001-01",101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,480,4,1,1,1,2,,,,60,0,0,20,0,2,,,,,,
"36-33-35-19","1858-001-09",11,1,756,210000,9,1,756,210000,10,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,456,4,1,1,1,2,,,,220,80,0,0,0,5,,,,,,
"36-33-35-19","1858-001-09",34,1,120,70000,9,1,120,70000,10,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,1,55,4,1,1,3,2,,,,70,25,0,50,0,2,,,,,,
"36-33-35-19","1858-001-09",41,1,216,90000,9,1,216,90000,10,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,36,4,2,,1,2,,,,90,18,0,0,0,5,,,,,,
"70-07-82-73","1859-001-01",11,1,240,70000,9,2,120,35000,7,2020,1,1,4,1,,2,,,,,,,,,,,,2,,,,,1,120,4,2,,1,2,,,,240,0,0,0,0,2,,,,,,
"70-07-82-73","1859-001-01",34,1,240,120000,9,2,200,120000,9,2020,1,1,4,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,40,0,0,0,0,2,,,,,,
"70-07-82-73","1859-001-01",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,126,0,0,0,0,2,,,,,,
"15-25-86-88","1860-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80,4,1,1,3,2,,,,240,80,0,0,0,2,,,,,,
"15-25-86-88","1860-001-01",34,1,300,180000,9,1,300,180000,10,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,20,0,0,0,2,,,,,,
"15-25-86-88","1860-001-01",41,1,300,210000,9,1,300,126000,10,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,200,100,0,0,0,2,,,,,,
"39-53-93-81","1861-001-01",11,1,400,200000,9,1,400,200000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,100,4,2,,1,2,,,,80,20,0,0,0,2,,,,,,
"25-77-45-14","1862-001-01",11,1,1118,300000,9,1,1118,300000,11,2019,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,472,62,0,118,0,2,,,,,,
"32-28-64-63","1875-001-01",12,1,750,400000,9,1,300,160000,8,2020,1,1,,1,,1,9,1,225,120000,8,2020,1,1,,1,,2,,,,,2,,,,,,2,,,,375,75,0,150,0,2,,,,,,
"32-28-64-63","1875-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,480,0,0,0,0,2,,,,,,
"71-47-50-92","1876-001-04",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,120,0,0,0,0,2,,,,,,
"18-03-93-66","1913-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,126,0,0,0,0,2,,,,,,
"72-94-88-22","1916-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,378,18,0,72,0,2,,,,,,
"72-94-88-22","1916-001-01",31,1,40,60000,16,1,40,60000,7,2020,1,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,0,0,15,0,2,,,,,,
"15-84-04-21","1918-001-01",11,1,3240,900000,16,1,3240,900000,9,2020,4,2,,2,,2,,,,,,,,,,,,2,,,,,1,324,4,2,,1,2,,,,1080,20,0,648,0,2,,,,,,
"40-11-03-43","1931-001-01",11,1,432,120000,16,1,432,120000,8,2020,2,5,,5,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,324,0,0,0,0,5,,,,,,
"51-16-84-33","1932-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,580,20,0,0,0,4,,,,,,
"51-16-84-33","1932-001-01",43,1,30,42000,9,2,30,42000,5,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,20,10,0,0,0,2,,,,,,
"53-04-56-80","1932-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,540,40,0,67,0,4,,,,,,
"53-04-56-80","1932-001-02",12,1,6120,5950000,9,3,6120,5950000,9,2020,4,1,,1,,2,,,,,,,,,,,,1,18,4,3,30000,2,,,,,,2,,,,4450,300,0,290,0,5,,,,,,
"53-04-56-80","1932-001-02",43,1,800,770000,9,3,800,770000,8,2020,1,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,216,30,0,34,0,4,,,,,,
"55-83-06-85","1932-001-04",11,1,378,125000,9,2,378,125000,5,2020,3,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,522,0,0,18,0,2,,,,,,
"55-83-06-85","1932-001-04",43,1,390,214000,9,1,390,214000,6,2020,4,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,450,0,0,0,0,2,,,,,,
"04-39-71-36","1932-001-08",11,1,120,42000,9,2,120,42000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,200,0,0,40,0,2,,,,,,
"04-39-71-36","1932-001-08",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"04-39-71-36","1932-001-08",43,1,60,96000,9,2,60,96000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,20,10,0,0,0,2,,,,,,
"41-12-45-18","1933-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,108,4,2,,1,2,,,,432,0,0,0,0,3,,,,,,
"41-12-45-18","1933-001-01",12,1,450,240000,9,3,450,240000,6,2021,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,150,4,2,,1,2,,,,150,0,0,0,0,8,,,,,,
"74-41-63-53","1934-001-01",11,1,2160,600000,16,1,2160,600000,10,2020,5,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,1404,108,0,0,0,4,,,,,,
"74-41-63-53","1934-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,90,5,0,25,0,4,,,,,,
"74-41-63-53","1934-001-01",43,1,300,252000,16,1,300,252000,5,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,150,50,0,0,0,4,,,,,,
"66-14-94-18","1935-001-01",11,1,108,36000,16,2,108,36000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,486,0,0,54,0,2,,,,,,
"66-14-94-18","1935-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"28-72-49-68","1935-001-06",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,4,2,,1,2,,,,214,2,0,0,0,2,,,,,,
"28-72-49-68","1935-001-06",12,1,288,135000,16,1,288,135000,7,2021,2,1,,1,,2,,,,,,,,,,,,2,,,,,1,96,4,2,,1,2,,,,96,0,0,0,0,2,,,,,,
"28-72-49-68","1935-001-06",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,10,0,0,0,2,,,,,,
"56-51-57-98","1936-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,270,54,0,0,0,2,,,,,,
"56-51-57-98","1936-001-01",12,1,168,72000,16,1,168,72000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,476,28,0,0,0,4,,,,,,
"56-51-57-98","1936-001-01",22,1,360,75000,16,1,360,75000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,720,0,0,0,0,4,,,,,,
"98-18-22-89","1937-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,1020,60,0,0,0,3,,,,,,
"98-18-22-89","1937-001-02",32,1,12,12000,5,2,12,12000,7,2020,3,2,,2,,2,,,,,,,,,,,,1,4,3,2,0,2,,,,,,2,,,,76,5,0,0,0,2,,,,,,
"98-18-22-89","1937-001-02",43,1,48,40000,9,2,48,40000,10,2020,2,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,92,40,0,0,0,2,,,,,,
"12-92-55-03","1938-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,5,2,,1,1,2,3,5000,451,0,0,36,5,4,,,,,,
"12-92-55-03","1938-001-01",31,1,20,20000,4,2,20,20000,2,2020,1,1,2,1,2,2,,,,,,,,,,,,1,6,1,6,0,2,,,,,,2,,,,110,0,0,20,0,4,,,,,,
"05-92-83-74","1938-001-02",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,24,0,0,3,0,2,,,,,,
"29-60-24-00","1950-001-02",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,140,0,0,20,0,2,,,,,,
"80-22-16-23","1951-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,60,0,0,0,0,2,,,,,,
"11-83-65-02","1952-001-02",11,1,216,60000,9,1,216,60000,7,2019,1,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,162,0,0,162,0,3,,,,,,
"83-93-74-59","1954-001-01",11,1,400,192000,4,1,400,192000,11,2020,4,1,2,1,2,2,,,,,,,,,,,,1,1,4,5,0,1,20,4,2,,1,2,,,,80,0,0,0,0,2,,,,,,
"83-93-74-59","1954-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,10,0,0,0,0,2,,,,,,
"01-06-14-47","1956-001-01",12,1,120,55000,9,1,120,55000,11,2020,1,4,,4,,2,,,,,,,,,,,,2,,,,,1,2760,4,2,,2,2,,,,120,0,0,0,0,2,,,,,,
"19-09-34-02","1969-001-01",11,1,504,140000,16,1,504,140000,11,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,378,36,0,90,0,2,,,,,,
"56-90-00-49","1970-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,108,20,0,0,0,5,,,,,,
"56-90-00-49","1970-001-02",41,1,112,70000,16,5,112,70000,7,2020,1,4,,4,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,48,10,0,0,0,5,,,,,,
"58-50-67-67","1971-001-01",11,1,882,210000,9,3,882,210000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,252,0,0,396,0,5,,,,,,
"58-50-67-67","1971-001-01",41,1,225,180000,9,3,225,180000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,5,,,,,,
"11-00-28-03","1972-001-02",11,1,3906,1395000,9,4,3906,1395000,9,2020,1,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,1260,252,0,252,0,4,,,,,,
"11-00-28-03","1972-001-02",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,70,0,0,0,0,5,,,,,,
"19-01-37-03","1973-001-01",11,1,126,33000,3,1,126,33000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,116,10,0,0,0,5,,,,,,
"19-01-37-03","1973-001-01",41,1,128,50000,16,2,128,50000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,32,0,0,0,0,5,,,,,,
"16-14-63-93","1974-001-01",11,1,1188,330000,16,1,1188,330000,10,2020,5,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,324,0,0,0,0,2,,,,,,
"16-14-63-93","1974-001-01",41,1,360,540000,16,2,360,540000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"78-73-09-30","1976-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,252,4,2,,1,2,,,,144,36,0,18,0,2,,,,,,
"01-58-42-07","1988-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,720,4,1,1,1,2,,,,320,0,0,130,0,2,,,,,,
"01-58-42-07","1988-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,110,0,0,80,0,2,,,,,,
"01-58-42-07","1988-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,26,0,0,0,0,8,,,,,,
"32-78-55-35","1988-001-06",11,1,2800,560000,16,1,2800,560000,12,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,1120,4,2,,1,2,,,,180,60,0,40,0,2,,,,,,
"32-78-55-35","1988-001-06",37,1,140,140000,16,4,140,140000,12,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,30,4,2,,1,2,,,,30,0,0,0,0,2,,,,,,
"25-96-98-14","1988-001-07",11,1,800,320000,9,1,800,320000,10,2020,10,2,,2,,2,,,,,,,,,,,,2,,,,,1,800,4,1,1,1,2,,,,220,0,0,130,20,2,,,,,,
"25-96-98-14","1988-001-07",23,1,2400,960000,9,1,2400,960000,7,2020,1,1,2,1,2,2,,,,,,,,,,,,1,2,1,1,48000,2,,,,,,2,,,,400,200,0,200,0,3,,,,,,
"25-96-98-14","1988-001-07",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,5,0,0,0,0,2,,,,,,
"08-18-13-46","1989-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,4,1,1,1,2,,,,340,20,0,0,0,2,,,,,,
"19-52-92-51","1990-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,280,0,0,0,0,2,,,,,,
"21-07-86-97","1992-001-01",11,1,152,56000,9,1,152,56000,4,2020,1,1,2,1,2,2,,,,,,,,,,,,1,3,2,6,3000,1,588,5,2,,1,2,,,,76,20,0,0,0,2,,,,,,
"21-07-86-97","1992-001-01",31,1,60,54000,9,1,60,54000,5,2020,1,1,2,1,2,2,,,,,,,,,,,,1,3,2,6,3000,2,,,,,,2,,,,12,8,0,0,0,3,,,,,,
"57-66-23-77","1993-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200,4,2,,1,2,,,,90,20,0,30,0,5,,,,,,
"57-66-23-77","1993-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,13,2,0,0,0,5,,,,,,
"57-66-23-77","1993-001-01",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,30,0,0,0,0,8,,,,,,
"28-97-65-63","1994-001-01",11,1,633,350000,2,1,633,350000,11,2019,1,2,,1,2,2,,,,,,,,,,,,2,,,,,1,354,4,2,,1,1,3,1,10000,236,27,0,54,0,4,,,,,,
"86-15-44-91","1994-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,280,4,1,1,1,2,,,,1500,20,4,420,0,3,,,,,,
"86-15-44-91","1994-001-03",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,170,30,0,140,0,3,,,,,,
"48-18-40-43","2007-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,285,4,1,1,1,2,,,,1018,27,0,0,0,2,,,,,,
"48-18-40-43","2007-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,4,2,,1,2,,,,20,20,0,0,0,3,,,,,,
"23-38-07-81","2008-001-01",11,1,520,250000,9,2,520,250000,10,2020,2,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,300,4,1,1,1,2,,,,100,0,0,0,0,5,,,,,,
"31-46-39-26","2009-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,4,1,1,1,1,3,1,5000,200,0,40,20,0,5,,,,,,
"31-46-39-26","2009-001-01",22,1,80,80000,2,2,80,80000,8,2020,3,1,2,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,40,0,0,0,0,5,,,,,,
"36-61-47-76","2009-001-06",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,340,4,1,1,1,2,,,,90,20,0,0,0,5,,,,,,
"27-69-09-19","2010-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1310,4,1,1,2,2,,,,160,50,0,200,100,2,,,,,,
"67-18-23-87","2011-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,360,4,1,1,1,2,,,,270,60,0,40,0,5,,,,,,
"67-18-23-87","2011-001-01",31,1,80,140000,9,1,80,140000,11,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,10,4,1,1,3,2,,,,20,10,0,0,0,8,,,,,,
"23-38-22-85","2012-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,194,4,2,,1,2,,,,108,10,0,0,0,2,,,,,,
"10-79-15-55","2013-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,3,1,4000,104,10,0,0,0,5,,,,,,
"28-82-13-87","2014-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,4,1,1,1,2,,,,135,5,0,0,0,2,,,,,,
"95-44-14-69","2014-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,4,1,1,1,2,,,,198,2,0,0,0,2,,,,,,
